area,cuartos,titulo,oferta,garajes,tocadores,precio,vlradmin,vlrarriendo,tipoinmueble,nombrecontructor,nombreproyecto,barrio,comuna,ciudad,zona,propid,contactnumber,estadoinmueble,idempresa,descripcion,link
147.0,3,"Apartamento en Venta, Jardines, Envigado",venta,2,4,890000000,934000.0,,Apartamento,,,VILLA GRANDE,Jardines,Envigado,,12383-M4238777,3152303221,Usado,5617.0,/inmueble/venta-apartamento-envigado-villa-grande-3-habitaciones-4-banos-2-garajes/12383-M4238777,https://www.metrocuadrado.com/inmueble/venta-apartamento-envigado-villa-grande-3-habitaciones-4-banos-2-garajes/12383-M4238777
1740.0,5,"Casa en Venta, Envigado, Envigado",venta,4,5,3900000000,820000.0,,Casa,,,ENVIGADO,Envigado,Envigado,,14658-M4489410,3126517163,Usado,6157.0,/inmueble/venta-casa-envigado-envigado-5-habitaciones-5-banos-4-garajes/14658-M4489410,https://www.metrocuadrado.com/inmueble/venta-casa-envigado-envigado-5-habitaciones-5-banos-4-garajes/14658-M4489410
223.0,5,"Casa en Venta, Prados De Sabaneta, Sabaneta",venta,1,3,730000000,999999.0,,Casa,,,PRADOS DE SABANETA,Prados De Sabaneta,Sabaneta,,15740-M4259032,3001569341,Usado,6419.0,/inmueble/venta-casa-sabaneta-prados-de-sabaneta-5-habitaciones-3-banos-1-garajes/15740-M4259032,https://www.metrocuadrado.com/inmueble/venta-casa-sabaneta-prados-de-sabaneta-5-habitaciones-3-banos-1-garajes/15740-M4259032
509.0,3,"Casa en Venta, Vereda San Jose, Sabaneta",venta,4,5,2150000000,999999.0,,Casa,,,URBANIZACION CORTIJO DE SAN JOSE,Vereda San Jose,Sabaneta,,15740-M4258898,3001569341,Usado,6419.0,/inmueble/venta-casa-sabaneta-urbanizacion-cortijo-de-san-jose-3-habitaciones-5-banos-4-garajes/15740-M4258898,https://www.metrocuadrado.com/inmueble/venta-casa-sabaneta-urbanizacion-cortijo-de-san-jose-3-habitaciones-5-banos-4-garajes/15740-M4258898
220.0,4,"Casa en Venta, Vereda Las Lomitas, Sabaneta",venta,2,3,895000000,999999.0,,Casa,,,LOS ALCAZARES,Vereda Las Lomitas,Sabaneta,,15740-M4259064,3001569341,Usado,6419.0,/inmueble/venta-casa-sabaneta-los-alcazares-4-habitaciones-3-banos-2-garajes/15740-M4259064,https://www.metrocuadrado.com/inmueble/venta-casa-sabaneta-los-alcazares-4-habitaciones-3-banos-2-garajes/15740-M4259064
74.0,3,"Apartamento en Venta, Pan De Azucar, Sabaneta",venta,1,2,440000000,999999.0,0.0,Apartamento,,,CIUDADELA MONTEAZUL,Pan De Azucar,Sabaneta,,15740-M4258908,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-ciudadela-monteazul-3-habitaciones-2-banos-1-garajes/15740-M4258908,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-ciudadela-monteazul-3-habitaciones-2-banos-1-garajes/15740-M4258908
65.0,3,"Apartamento en Venta, Las Vegas, Sabaneta",venta,1,2,365000000,999999.0,,Apartamento,,,ANCA¿N SUR,Las Vegas,Sabaneta,,15740-M4258919,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-anca¿n-sur-3-habitaciones-2-banos-1-garajes/15740-M4258919,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-anca¿n-sur-3-habitaciones-2-banos-1-garajes/15740-M4258919
108.0,3,"Apartamento en Venta, Cañaveralejo, Sabaneta",venta,2,4,550000000,999999.0,,Apartamento,,,CIUDADELA MONTEAZUL,Cañaveralejo,Sabaneta,,15740-M4259017,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-ciudadela-monteazul-3-habitaciones-4-banos-2-garajes/15740-M4259017,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-ciudadela-monteazul-3-habitaciones-4-banos-2-garajes/15740-M4259017
83.0,3,"Apartamento en Venta, Las Lomitas, Sabaneta",venta,2,2,385000000,999999.0,,Apartamento,,,BETANIA,Las Lomitas,Sabaneta,,15740-M4258958,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-betania-3-habitaciones-2-banos-2-garajes/15740-M4258958,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-betania-3-habitaciones-2-banos-2-garajes/15740-M4258958
160.0,3,"Apartamento en Venta, Aves Maria, Sabaneta",venta,2,4,890000000,999999.0,,Apartamento,,,BETANIA,Aves Maria,Sabaneta,,15740-M4258927,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-betania-3-habitaciones-4-banos-2-garajes/15740-M4258927,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-betania-3-habitaciones-4-banos-2-garajes/15740-M4258927
139.0,3,"Apartamento en Venta, Vereda San Jose, Sabaneta",venta,2,4,661000000,999999.0,,Apartamento,,,LAGOS DE LA DOCTORA,Vereda San Jose,Sabaneta,,15740-M4258933,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-lagos-de-la-doctora-3-habitaciones-4-banos-2-garajes/15740-M4258933,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-lagos-de-la-doctora-3-habitaciones-4-banos-2-garajes/15740-M4258933
63.0,3,"Apartamento en Venta, Cañaveralejo, Sabaneta",venta,1,2,338000000,999999.0,,Apartamento,,,TRES ESQUINAS,Cañaveralejo,Sabaneta,,15740-M4258956,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-tres-esquinas-3-habitaciones-2-banos-1-garajes/15740-M4258956,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-tres-esquinas-3-habitaciones-2-banos-1-garajes/15740-M4258956
55.0,2,"Apartamento en Venta, Vereda San Jose, Sabaneta",venta,1,2,280000000,999999.0,,Apartamento,,,VEREDA LA DOCTORA,Vereda San Jose,Sabaneta,,15740-M4258946,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-vereda-la-doctora-2-habitaciones-2-banos-1-garajes/15740-M4258946,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-vereda-la-doctora-2-habitaciones-2-banos-1-garajes/15740-M4258946
64.0,3,"Apartamento en Venta, Loma San Remo, Sabaneta",venta,1,2,360000000,999999.0,,Apartamento,,,TRES ESQUINAS,Loma San Remo,Sabaneta,,15740-M4258899,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-tres-esquinas-3-habitaciones-2-banos-1-garajes/15740-M4258899,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-tres-esquinas-3-habitaciones-2-banos-1-garajes/15740-M4258899
60.0,2,"Apartamento en Venta, El Carmelo, Sabaneta",venta,1,2,290000000,999999.0,,Apartamento,,,EL CARMELO,El Carmelo,Sabaneta,,15740-M4258929,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-el-carmelo-2-habitaciones-2-banos-1-garajes/15740-M4258929,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-el-carmelo-2-habitaciones-2-banos-1-garajes/15740-M4258929
70.0,2,"Apartamento en Venta, Loma San Remo, Sabaneta",venta,1,2,420000000,999999.0,,Apartamento,,,TRES ESQUINAS,Loma San Remo,Sabaneta,,15740-M4258939,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-tres-esquinas-2-habitaciones-2-banos-1-garajes/15740-M4258939,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-tres-esquinas-2-habitaciones-2-banos-1-garajes/15740-M4258939
85.0,3,"Apartamento en Venta, Las Vegas, Sabaneta",venta,1,2,400000000,999999.0,,Apartamento,,,ENTRE AMIGOS,Las Vegas,Sabaneta,,15740-M4258943,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-entre-amigos-3-habitaciones-2-banos-1-garajes/15740-M4258943,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-entre-amigos-3-habitaciones-2-banos-1-garajes/15740-M4258943
72.0,3,"Apartamento en Venta, Asdesillas, Sabaneta",venta,1,2,350000000,999999.0,,Apartamento,,,LA FLORIDA,Asdesillas,Sabaneta,,15740-M4258972,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-la-florida-3-habitaciones-2-banos-1-garajes/15740-M4258972,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-la-florida-3-habitaciones-2-banos-1-garajes/15740-M4258972
72.0,2,"Apartamento en Venta, La Doctora, Sabaneta",venta,1,2,320000000,999999.0,,Apartamento,,,VEREDA LA DOCTORA,La Doctora,Sabaneta,,15740-M4258903,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-vereda-la-doctora-2-habitaciones-2-banos-1-garajes/15740-M4258903,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-vereda-la-doctora-2-habitaciones-2-banos-1-garajes/15740-M4258903
70.0,3,"Apartamento en Venta, Pan De Azucar, Sabaneta",venta,1,2,375000000,999999.0,,Apartamento,,,ANCA¿N SUR,Pan De Azucar,Sabaneta,,15740-M4258941,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-anca¿n-sur-3-habitaciones-2-banos-1-garajes/15740-M4258941,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-anca¿n-sur-3-habitaciones-2-banos-1-garajes/15740-M4258941
53.0,2,"Apartamento en Venta, Las Vegas, Sabaneta",venta,0,2,275000000,999999.0,,Apartamento,,,CALLE LARGA,Las Vegas,Sabaneta,,15740-M4259056,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-calle-larga-2-habitaciones-2-banos/15740-M4259056,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-calle-larga-2-habitaciones-2-banos/15740-M4259056
86.0,2,"Apartamento en Venta, Aves Maria, Sabaneta",venta,1,2,400000000,999999.0,,Apartamento,,,BETANIA,Aves Maria,Sabaneta,,15740-M4258909,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-betania-2-habitaciones-2-banos-1-garajes/15740-M4258909,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-betania-2-habitaciones-2-banos-1-garajes/15740-M4258909
60.0,2,"Apartamento en Venta, Las Lomitas, Sabaneta",venta,1,2,300000000,999999.0,,Apartamento,,,LAS LOMITAS,Las Lomitas,Sabaneta,,15740-M4258897,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-las-lomitas-2-habitaciones-2-banos-1-garajes/15740-M4258897,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-las-lomitas-2-habitaciones-2-banos-1-garajes/15740-M4258897
97.0,3,"Apartamento en Venta, Loma San Remo, Sabaneta",venta,1,2,530000000,999999.0,,Apartamento,,,URBANIZACION ARCOIRIS 2A ETAPA,Loma San Remo,Sabaneta,,15740-M4258951,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-urbanizacion-arcoiris-2a-etapa-3-habitaciones-2-banos-1-garajes/15740-M4258951,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-urbanizacion-arcoiris-2a-etapa-3-habitaciones-2-banos-1-garajes/15740-M4258951
85.0,3,"Apartamento en Venta, Vereda San Jose, Sabaneta",venta,1,3,320000000,999999.0,,Apartamento,,,LAGOS DE LA DOCTORA,Vereda San Jose,Sabaneta,,15740-M4259019,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-lagos-de-la-doctora-3-habitaciones-3-banos-1-garajes/15740-M4259019,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-lagos-de-la-doctora-3-habitaciones-3-banos-1-garajes/15740-M4259019
63.0,3,"Apartamento en Venta, Loma San Remo, Sabaneta",venta,1,2,335000000,999999.0,,Apartamento,,,TRES ESQUINAS,Loma San Remo,Sabaneta,,15740-M4258944,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-tres-esquinas-3-habitaciones-2-banos-1-garajes/15740-M4258944,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-tres-esquinas-3-habitaciones-2-banos-1-garajes/15740-M4258944
70.0,3,"Apartamento en Venta, Manuel Restrepo, Sabaneta",venta,1,2,360000000,999999.0,,Apartamento,,,MANUEL RESTREPO,Manuel Restrepo,Sabaneta,,15740-M4258970,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-manuel-restrepo-3-habitaciones-2-banos-1-garajes/15740-M4258970,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-manuel-restrepo-3-habitaciones-2-banos-1-garajes/15740-M4258970
77.0,2,"Apartamento en Venta, Vereda San Jose, Sabaneta",venta,1,2,400000000,999999.0,,Apartamento,,,VEGAS DE SAN JOSA¿,Vereda San Jose,Sabaneta,,15740-M4258937,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-vegas-de-san-josa¿-2-habitaciones-2-banos-1-garajes/15740-M4258937,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-vegas-de-san-josa¿-2-habitaciones-2-banos-1-garajes/15740-M4258937
74.0,3,"Apartamento en Venta, Pan De Azucar, Sabaneta",venta,1,2,400000000,999999.0,,Apartamento,,,CIUDADELA MONTEAZUL,Pan De Azucar,Sabaneta,,15740-M4259049,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-ciudadela-monteazul-3-habitaciones-2-banos-1-garajes/15740-M4259049,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-ciudadela-monteazul-3-habitaciones-2-banos-1-garajes/15740-M4259049
58.0,2,"Apartamento en Venta, Las Lomitas, Sabaneta",venta,1,2,305000000,999999.0,,Apartamento,,,CAMINOS DE LA ROMERIA,Las Lomitas,Sabaneta,,15740-M4258953,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-caminos-de-la-romeria-2-habitaciones-2-banos-1-garajes/15740-M4258953,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-caminos-de-la-romeria-2-habitaciones-2-banos-1-garajes/15740-M4258953
60.0,3,"Apartamento en Venta, Las Vegas, Sabaneta",venta,1,2,310000000,999999.0,,Apartamento,,,CALLE LARGA,Las Vegas,Sabaneta,,15740-M4258962,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-calle-larga-3-habitaciones-2-banos-1-garajes/15740-M4258962,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-calle-larga-3-habitaciones-2-banos-1-garajes/15740-M4258962
68.0,3,"Apartamento en Venta, Vereda San Jose, Sabaneta",venta,1,2,390000000,999999.0,,Apartamento,,,VEGAS DE SAN JOSA¿,Vereda San Jose,Sabaneta,,15740-M4258960,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-vegas-de-san-josa¿-3-habitaciones-2-banos-1-garajes/15740-M4258960,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-vegas-de-san-josa¿-3-habitaciones-2-banos-1-garajes/15740-M4258960
66.0,3,"Apartamento en Venta, Calle Larga, Sabaneta",venta,1,2,320000000,999999.0,,Apartamento,,,NUESTRA SEA¿ORA DE LOS DOLORES,Calle Larga,Sabaneta,,15740-M4259021,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-nuestra-sea¿ora-de-los-dolores-3-habitaciones-2-banos-1-garajes/15740-M4259021,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-nuestra-sea¿ora-de-los-dolores-3-habitaciones-2-banos-1-garajes/15740-M4259021
99.0,3,"Apartamento en Venta, Las Lomitas, Sabaneta",venta,1,2,465000000,999999.0,,Apartamento,,,BETANIA,Las Lomitas,Sabaneta,,15740-M4258964,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-betania-3-habitaciones-2-banos-1-garajes/15740-M4258964,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-betania-3-habitaciones-2-banos-1-garajes/15740-M4258964
60.0,3,"Apartamento en Venta, Calle Nueva, Sabaneta",venta,1,2,310000000,999999.0,,Apartamento,,,CALLE LARGA,Calle Nueva,Sabaneta,,15740-M4258914,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-calle-larga-3-habitaciones-2-banos-1-garajes/15740-M4258914,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-calle-larga-3-habitaciones-2-banos-1-garajes/15740-M4258914
55.0,3,"Apartamento en Venta, La Doctora, Sabaneta",venta,0,2,220000000,999999.0,,Apartamento,,,VEREDA LA DOCTORA,La Doctora,Sabaneta,,15740-M4258942,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-vereda-la-doctora-3-habitaciones-2-banos/15740-M4258942,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-vereda-la-doctora-3-habitaciones-2-banos/15740-M4258942
53.0,2,"Apartamento en Venta, Villas Del Carmen, Sabaneta",venta,0,2,275000000,999999.0,,Apartamento,,,VIRGEN DEL CARMEN,Villas Del Carmen,Sabaneta,,15740-M4258921,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-virgen-del-carmen-2-habitaciones-2-banos/15740-M4258921,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-virgen-del-carmen-2-habitaciones-2-banos/15740-M4258921
66.0,3,"Apartamento en Venta, La Doctora, Sabaneta",venta,1,2,355000000,999999.0,,Apartamento,,,CAMINOS DE LA ROMERIA,La Doctora,Sabaneta,,15740-M4258967,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-caminos-de-la-romeria-3-habitaciones-2-banos-1-garajes/15740-M4258967,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-caminos-de-la-romeria-3-habitaciones-2-banos-1-garajes/15740-M4258967
85.0,3,"Apartamento en Venta, Aves Maria, Sabaneta",venta,1,2,520000000,999999.0,,Apartamento,,,VEGAS DE LA DOCTORA,Aves Maria,Sabaneta,,15740-M4258931,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-vegas-de-la-doctora-3-habitaciones-2-banos-1-garajes/15740-M4258931,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-vegas-de-la-doctora-3-habitaciones-2-banos-1-garajes/15740-M4258931
68.0,3,"Apartamento en Venta, Aves Maria, Sabaneta",venta,1,2,365000000,999999.0,,Apartamento,,,VEREDA LA DOCTORA,Aves Maria,Sabaneta,,15740-M4258940,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-vereda-la-doctora-3-habitaciones-2-banos-1-garajes/15740-M4258940,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-vereda-la-doctora-3-habitaciones-2-banos-1-garajes/15740-M4258940
87.0,3,"Apartamento en Venta, Loma San Remo, Sabaneta",venta,1,2,510000000,999999.0,,Apartamento,,,URBANIZACION ARCOIRIS 2A ETAPA,Loma San Remo,Sabaneta,,15740-M4258930,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-urbanizacion-arcoiris-2a-etapa-3-habitaciones-2-banos-1-garajes/15740-M4258930,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-urbanizacion-arcoiris-2a-etapa-3-habitaciones-2-banos-1-garajes/15740-M4258930
107.0,3,"Apartamento en Venta, El Carmelo, Sabaneta",venta,2,2,650000000,400000.0,0.0,Apartamento,,,LA BARQUEREA¿A,El Carmelo,Sabaneta,,16060-M4487372,3196914031,Usado,6644.0,/inmueble/venta-apartamento-sabaneta-la-barquerea¿a-3-habitaciones-2-banos-2-garajes/16060-M4487372,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-la-barquerea¿a-3-habitaciones-2-banos-2-garajes/16060-M4487372
69.8,3,"Apartamento en Venta, Asdecillas, Sabaneta",venta,1,2,360000000,260000.0,0.0,Apartamento,,,MARAA AUXILIADORA,Asdecillas,Sabaneta,,14273-M4330742,3002272604,Usado,6071.0,/inmueble/venta-apartamento-sabaneta-maraa-auxiliadora-3-habitaciones-2-banos-1-garajes/14273-M4330742,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-maraa-auxiliadora-3-habitaciones-2-banos-1-garajes/14273-M4330742
78.0,3,"Apartamento en Venta, LA FLORIDA, Sabaneta",venta,2,2,480000000,340000.0,0.0,Apartamento,,,LA FLORIDA,LA FLORIDA,Sabaneta,,15174-M4537423,3006365483,Usado,6310.0,/inmueble/venta-apartamento-sabaneta-la-florida-3-habitaciones-2-banos-2-garajes/15174-M4537423,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-la-florida-3-habitaciones-2-banos-2-garajes/15174-M4537423
87.0,3,"Apartamento en Venta, EL CARMELO, Sabaneta",venta,1,3,415000000,299000.0,0.0,Apartamento,,,EL CARMELO,EL CARMELO,Sabaneta,,15174-M4493442,3006365483,Usado,6310.0,/inmueble/venta-apartamento-sabaneta-el-carmelo-3-habitaciones-3-banos-1-garajes/15174-M4493442,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-el-carmelo-3-habitaciones-3-banos-1-garajes/15174-M4493442
67.57,3,"Apartamento en Venta, Loma San Jose, Sabaneta",venta,1,2,329000000,193500.0,0.0,Apartamento,,,LOMA SAN JOSE,Loma San Jose,Sabaneta,,11167-3247,6043111616,Usado,5198.0,/inmueble/venta-apartamento-sabaneta-loma-san-jose-3-habitaciones-2-banos-1-garajes/11167-3247,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-loma-san-jose-3-habitaciones-2-banos-1-garajes/11167-3247
77.0,3,"Apartamento en Venta, San Jose, Sabaneta",venta,1,2,430000000,280000.0,0.0,Apartamento,,,SAN JOSE,San Jose,Sabaneta,,15740-M4342461,3001569341,Usado,6419.0,/inmueble/venta-apartamento-sabaneta-san-jose-3-habitaciones-2-banos-1-garajes/15740-M4342461,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-san-jose-3-habitaciones-2-banos-1-garajes/15740-M4342461
0.0,3,"Apartamento en Venta, Loma san Jose, Sabaneta",venta,1,2,320000000,192000.0,,Apartamento,,,LOMA SAN JOSE,Loma san Jose,Sabaneta,,3267-12892,3216199641,Usado,2969.0,/inmueble/venta-apartamento-sabaneta-loma-san-jose-3-habitaciones-2-banos-1-garajes/3267-12892,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-loma-san-jose-3-habitaciones-2-banos-1-garajes/3267-12892
65.0,3,"Apartamento en Venta, La Doctora, Sabaneta",venta,1,2,320000000,,,Apartamento,,,VEGAS DE LA DOCTORA,La Doctora,Sabaneta,,4660-M4565026,3011976713,Usado,3195.0,/inmueble/venta-apartamento-sabaneta-vegas-de-la-doctora-3-habitaciones-2-banos-1-garajes/4660-M4565026,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-vegas-de-la-doctora-3-habitaciones-2-banos-1-garajes/4660-M4565026
328.0,5,"Apartamento en Venta, Aves Maria, Sabaneta",venta,2,5,1385000000,985000.0,,Apartamento,,,URBANIZACION GORRION,Aves Maria,Sabaneta,,12383-M4066733,3152303221,Usado,5617.0,/inmueble/venta-apartamento-sabaneta-urbanizacion-gorrion-5-habitaciones-5-banos-2-garajes/12383-M4066733,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-urbanizacion-gorrion-5-habitaciones-5-banos-2-garajes/12383-M4066733
126.0,3,"Apartamento en Venta, Loma Linda, Sabaneta",venta,2,4,550000000,,,Apartamento,,,BETANIA,Loma Linda,Sabaneta,,4660-M4564932,3011976713,Usado,3195.0,/inmueble/venta-apartamento-sabaneta-betania-3-habitaciones-4-banos-2-garajes/4660-M4564932,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-betania-3-habitaciones-4-banos-2-garajes/4660-M4564932
87.0,3,"Apartamento en Venta, Alto Las Flores, Sabaneta",venta,1,2,460000000,342000.0,,Apartamento,,,LOS ALCA¡ZARES,Alto Las Flores,Sabaneta,,12383-M3896390,3152303221,Usado,5617.0,/inmueble/venta-apartamento-sabaneta-los-alca¡zares-3-habitaciones-2-banos-1-garajes/12383-M3896390,https://www.metrocuadrado.com/inmueble/venta-apartamento-sabaneta-los-alca¡zares-3-habitaciones-2-banos-1-garajes/12383-M3896390
